Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,KeyGroupCount,Modality,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi__1,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi,1,66,104,104,72,0.1,0.0004,90,False,73,fmap,,0,1.0,False,2.0,1.0,j-,3.32,0.04,True,1.8,1.8,1.8
,,,acquisition-dwiVARIANTDim3SizeVoxelSizeDim3_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi__2,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi,2,5,104,104,60,0.1,0.0004,90,False,73,fmap,,0,1.0,False,2.0,1.0,j-,3.32,0.04,True,1.8,1.8,2.4
,,,acquisition-dwiVARIANTObliquity_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi__3,acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_session-HBNsiteCUNY_suffix-epi,3,2,104,104,72,0.1,0.0004,90,False,73,fmap,,0,1.0,True,2.0,1.0,j-,3.32,0.04,True,1.8,1.8,1.8
,,,,datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer__1,datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer,1,1131,84,84,60,0.03,0.0006,31,True,1131,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP__1,datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP,1,1033,84,84,60,0.03,0.0006,31,True,1033,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer__1,datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer,1,1020,84,84,60,0.03,0.0006,31,True,1020,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__1,datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,1,980,84,84,60,0.03,0.0006,31,True,980,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__1,datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,1,924,84,84,60,0.03,0.0006,31,True,924,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest__1,datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest,1,887,84,84,60,0.03,0.0006,31,True,887,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer__1,datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer,1,774,84,84,60,0.03,0.0006,31,True,774,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,705,84,84,60,0.03,0.0006,31,True,705,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest__1,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest,1,695,84,84,60,0.03,0.0006,31,True,695,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer__1,datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer,1,644,84,84,60,0.03,0.0006,31,True,644,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,630,84,84,60,0.03,0.0006,31,True,630,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,618,84,84,60,0.03,0.0006,31,True,618,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__1,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,1,612,84,84,60,0.03,0.0006,31,True,612,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__1,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,1,309,84,84,60,0.03,0.0006,31,True,309,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteSI_suffix-bold_task-rest__1,datatype-func_session-HBNsiteSI_suffix-bold_task-rest,1,309,78,78,54,0.04,0.0006,55,True,309,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.462,2.462,2.5
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,1,105,84,84,60,0.03,0.0006,31,True,107,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__2,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,2,1,84,84,60,0.03,0.0006,31,True,107,func,6.0,60,252.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__3,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,3,1,84,84,60,0.03,0.0006,31,True,107,func,6.0,60,374.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,94,84,84,60,0.03,0.0006,31,True,94,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest,1,92,84,84,60,0.03,0.0006,31,True,92,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer__1,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer,1,85,84,84,60,0.03,0.0006,31,True,85,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__1,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,1,82,84,84,60,0.03,0.0006,31,True,82,func,6.0,60,750.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP__1,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP,1,81,84,84,60,0.03,0.0006,31,True,81,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer__1,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer,1,76,84,84,60,0.03,0.0006,31,True,76,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,72,84,84,60,0.03,0.0006,31,True,72,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,1,71,84,84,60,0.03,0.0006,31,True,71,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer,1,69,84,84,60,0.03,0.0006,31,True,69,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,67,84,84,60,0.03,0.0006,31,True,67,func,6.0,60,750.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest__1,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest,1,67,84,84,60,0.03,0.0006,31,True,67,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest__1,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest,1,62,84,84,60,0.03,0.0006,31,True,62,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteSI_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,1,25,78,78,54,0.04,0.0006,55,True,25,func,3.0,54,420.0,False,,1.0,j-,1.45,0.04,False,2.462,2.462,2.5
,,,,acquisition-ABCD_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-ABCD_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-peer,1,24,90,90,66,0.03,0.0005,52,True,24,func,6.0,66,135.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-ABCD_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-ABCD_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,1,24,90,90,66,0.03,0.0005,52,True,24,func,6.0,66,135.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-ABCD_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-ABCD_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,23,90,90,66,0.03,0.0005,52,True,23,func,6.0,66,370.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-ABCD_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-ABCD_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest,1,23,90,90,66,0.03,0.0005,52,True,23,func,6.0,66,370.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-ABCD_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,acquisition-ABCD_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,23,90,90,66,0.03,0.0005,52,True,23,func,6.0,66,255.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-ABCD_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-ABCD_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,1,22,90,90,66,0.03,0.0005,52,True,22,func,6.0,66,135.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,1,22,84,84,60,0.03,0.0006,31,True,22,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-ABCD_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,acquisition-ABCD_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,21,90,90,66,0.03,0.0005,52,True,21,func,6.0,66,752.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer,1,13,84,84,60,0.03,0.0006,31,True,13,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,1,11,84,84,60,0.03,0.0006,31,False,11,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,1,11,84,84,60,0.03,0.0006,31,True,11,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer,1,10,84,84,60,0.03,0.0006,31,True,10,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,1,9,84,84,60,0.03,0.0006,31,True,9,func,6.0,60,750.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest,1,8,84,84,60,0.03,0.0006,31,True,8,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP,1,8,84,84,60,0.03,0.0006,31,True,8,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer,1,7,84,84,60,0.03,0.0006,31,False,7,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest,1,7,84,84,60,0.03,0.0006,31,False,7,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__1,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,1,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,340.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__2,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,2,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,748.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__3,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,3,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,657.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__4,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,4,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__5,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,5,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,289.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__6,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,6,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,574.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__7,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,7,1,84,84,60,0.03,0.0006,31,True,7,func,6.0,60,594.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer,1,5,84,84,60,0.03,0.0006,31,False,5,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer,1,5,84,84,60,0.03,0.0006,31,True,5,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTNoFmap_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer,1,4,84,84,60,0.03,0.0006,31,False,4,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__1,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,1,4,84,84,60,0.03,0.0006,31,False,4,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTEchoTimeEffectiveEchoSpacingPhaseEncodingDirectionTotalReadoutTime_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTEchoTimeEffectiveEchoSpacingPhaseEncodingDirectionTotalReadoutTime_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer,1,3,84,84,60,0.036,0.0007,31,True,3,func,6.0,60,135.0,True,,1.0,i,0.8,0.06,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP__1,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP,1,3,84,84,60,0.03,0.0006,31,False,3,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,1,84,84,60,0.03,0.0006,31,True,3,func,6.0,60,353.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__2,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,2,1,84,84,60,0.03,0.0006,31,True,3,func,6.0,60,708.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__3,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,3,1,84,84,60,0.03,0.0006,31,True,3,func,6.0,60,277.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer,1,3,84,84,60,0.03,0.0006,31,True,3,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP,1,3,84,84,60,0.03,0.0006,31,True,3,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-ABCDVARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,acquisition-ABCDVARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,2,90,90,66,0.03,0.0005,52,True,2,func,6.0,66,748.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteSI_suffix-bold_task-rest__1,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,1,2,78,78,54,0.04,0.0006,55,False,2,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.462,2.462,2.5
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest,1,1,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,263.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest__2,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-rest,2,1,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,294.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer,1,2,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest,1,2,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest__1,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest,1,2,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__1,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,1,2,84,84,60,0.03,0.0006,31,True,2,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTDim2Size_datatype-func_session-HBNsiteSI_suffix-bold_task-rest__1,acquisition-VARIANTDim2Size_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,1,1,78,76,54,0.04,0.0006,55,True,1,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.462,2.462,2.5
,,,,acquisition-VARIANTEchoTimeEffectiveEchoSpacingPhaseEncodingDirectionTotalReadoutTime_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest__1,acquisition-VARIANTEchoTimeEffectiveEchoSpacingPhaseEncodingDirectionTotalReadoutTime_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-rest,1,1,84,84,60,0.036,0.0007,31,True,1,func,6.0,60,750.0,True,,1.0,i,0.8,0.06,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTNoFmap_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTNoFmap_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-rest,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
